gene	seqnames	start	end	width	strand	CI.start	CI.end	genoT	filenames	freq	n()	alleleFreq
BLM/RECQL5	chrX	90780118	90883784	103667	*	89567138	91599815	cc-ww	blm-recq5-2-single-f16-r6-c5_S579_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr6	138126703	138167670	40968	*	137825106	138444054	ww-cc	blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr8	63649052	63651015	1964	*	63557651	63766388	cc-wc	blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr9	130800258	130806532	6275	*	130567390	131382775	ww-cc	blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam.RData	70	141	49.65
BLM/RECQL5	chr10	45315279	46126496	811218	*	45171776	133613223	ww-wc	blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam.RData	7	141	4.96
BLM/RECQL5	chr10	46752674	47232952	480279	*	71388	47290011	wc-ww	blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam.RData	8	141	5.67
BLM/RECQL5	chr12	32965615	32984009	18395	*	32583515	33398079	ww-cc	blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	60740065	60902834	162770	*	60667467	60914523	cc-wc	blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam.RData	46	141	32.62
BLM/RECQL5	chr15	72587091	72714281	127191	*	72549227	72759061	wc-cc	blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam.RData	84	141	59.57
BLM/RECQL5	chr15	74138112	74145748	7637	*	74006696	74194464	cc-wc	blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam.RData	87	141	61.7
BLM/RECQL5	chr22	23225703	23332911	107209	*	22573763	23724195	cc-ww	blm-recq5-2-single-f16-r7-c1_S582_.trimmed.mdup.bam.RData	61	141	43.26
BLM/RECQL5	chr2	17937370	17950966	13597	*	17621375	18293602	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr2	152830929	152871210	40282	*	152512107	153141571	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr2	235518455	235550282	31828	*	235308274	235898202	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr3	28106549	28107340	792	*	27967544	28441185	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr3	113252765	113262834	10070	*	112989970	113515150	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr3	185624860	185657759	32900	*	185261439	185772154	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr4	123162294	123212024	49731	*	122825823	123433328	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr5	146521795	146541956	20162	*	146327582	146882649	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr7	26788779	26832421	43643	*	26528732	27256468	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr7	142784661	142792252	7592	*	142613365	143182876	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr8	97021054	97031908	10855	*	96700282	97232296	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr8	136047165	136099663	52499	*	135988505	136219693	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	6	141	4.26
BLM/RECQL5	chr9	31138587	31161655	23069	*	30829869	31524477	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr9	73626725	73761526	134802	*	73397188	74932238	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr9	75947422	76186577	239156	*	75546949	76420933	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr9	125398131	125460036	61906	*	125115934	125782455	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr10	34884473	34930344	45872	*	34586541	35304234	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr10	55319821	55346293	26473	*	54923468	55945239	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr11	42444377	42468885	24509	*	42087964	42609509	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr11	64963003	64969641	6639	*	64902008	65285847	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr11	118119388	118134727	15340	*	118047396	118391841	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr12	73274867	73294497	19631	*	72928644	73567813	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr13	59196818	59200724	3907	*	58877862	59503907	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr13	88703504	88710827	7324	*	88286388	89263404	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	96514049	96549577	35529	*	96151039	96779266	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	46997454	47035032	37579	*	46844625	47100048	cc-ww	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr16	63626401	63637549	11149	*	63229324	64119391	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr18	27168699	27191937	23239	*	26925110	27539636	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr19	56148594	56173785	25192	*	56074379	58606533	ww-wc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr21	17521835	17588271	66437	*	17129300	17767425	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chrX	14295461	14339462	44002	*	13968473	14602932	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chrX	72612860	72657533	44674	*	72269116	73293418	ww-cc	blm-recq5-2-single-f16-r7-c4_S585_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr1	48188754	48452149	263396	*	47785683	48793576	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr1	87932834	87938375	5542	*	87528588	88378035	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr2	170850850	170894157	43308	*	170369138	171081111	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr3	12229785	12238783	8999	*	11820950	12643241	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr3	27857474	27983391	125918	*	27496173	28406910	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr3	143723919	143735343	11425	*	143245010	144020146	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr4	13200176	13306015	105840	*	12813282	13723787	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	4	141	2.84
BLM/RECQL5	chr4	66207238	66776192	568955	*	65784442	67280507	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr4	109614679	109625528	10850	*	109560228	109995915	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr4	183281427	183295475	14049	*	182926058	183761998	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr6	6021354	6055981	34628	*	5664713	6285595	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr6	155077733	155105420	27688	*	154906884	156120066	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr9	86096551	86150919	54369	*	86006721	86529766	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr9	130799345	130820692	21348	*	130465639	131181920	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	70	141	49.65
BLM/RECQL5	chr11	38184802	38668099	483298	*	37852580	39027903	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr11	55647587	56044928	397342	*	51124891	56631701	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr11	76908882	76929064	20183	*	76459423	77370517	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr11	94577833	94589338	11506	*	94032364	94768224	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr12	103586078	103610619	24542	*	103273850	103942840	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr13	28884531	28894173	9643	*	28516453	29294791	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr15	48270318	48305075	34758	*	48174837	48791647	ww-wc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr17	36199355	36210144	10790	*	35863977	36389200	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr17	77336196	77357407	21212	*	76994007	77790454	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr18	54895624	56040790	1145167	*	54260529	56661655	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr18	70925990	70987936	61947	*	70560445	72940340	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr19	24419503	27253470	2833968	*	24342743	27358301	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	25	141	17.73
BLM/RECQL5	chr20	9413810	9539066	125257	*	8874855	9937934	ww-cc	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr21	21924509	21985638	61130	*	21239251	22468161	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr22	23280324	23302330	22007	*	22967887	23792610	cc-ww	blm-recq5-2-single-f16-r7-c5_S586_.trimmed.mdup.bam.RData	61	141	43.26
BLM/RECQL5	chr9	130804791	130808581	3791	*	130612101	130982123	ww-cc	blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam.RData	70	141	49.65
BLM/RECQL5	chr14	98718822	98741786	22965	*	98671308	98776153	ww-wc	blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr14	99183065	99483999	300935	*	99160717	99534562	wc-ww	blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr14	101727725	101729073	1349	*	101675619	101735093	ww-wc	blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	24482909	24513008	30100	*	24365369	24769101	cc-ww	blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	60831526	60831833	308	*	60801291	60866636	ww-wc	blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam.RData	46	141	32.62
BLM/RECQL5	chr16	21382003	21492655	110653	*	21202133	21564203	ww-cc	blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam.RData	53	141	37.59
BLM/RECQL5	chr16	22695708	22714616	18909	*	22652270	22877746	cc-ww	blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam.RData	50	141	35.46
BLM/RECQL5	chr22	23280429	23292518	12090	*	23188481	23484751	cc-ww	blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam.RData	61	141	43.26
BLM/RECQL5	chr22	48192839	48206242	13404	*	48118006	48349554	ww-cc	blm-recq5-2-single-f8-r3-c2_S163_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr1	71352919	71360775	7857	*	71271372	71387983	wc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr1	176804488	176822607	18120	*	176694876	176847356	ww-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr2	5612187	5648439	36253	*	5568322	5803542	ww-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr2	6515054	6521374	6321	*	6502464	6569215	cc-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr2	50104552	50107620	3069	*	50088999	50135295	wc-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr2	106545697	106548526	2830	*	106323604	106573974	cc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr2	123994400	124012986	18587	*	123973474	124131335	ww-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr2	231441707	231453756	12050	*	231379575	231492675	cc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr4	152186330	152198980	12651	*	152177177	152227270	wc-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr5	708992	730621	21630	*	660726	742887	cc-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr5	58790003	58799036	9034	*	58759569	58815798	wc-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr6	7880242	7887778	7537	*	7789830	7930551	ww-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr6	37100306	37100620	315	*	37064665	37339979	cc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr7	7929049	7931839	2791	*	7906897	7951848	cc-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr7	87568224	87571198	2975	*	87514961	87595479	wc-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr8	25454119	25469887	15769	*	25424001	25506682	ww-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr8	112312594	112321669	9076	*	112289719	112358045	wc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	4	141	2.84
BLM/RECQL5	chr9	11526106	11530290	4185	*	11471178	11567482	cc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr9	85001444	85012343	10900	*	84985396	85053318	ww-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr9	107121003	107122382	1380	*	107081873	107274772	wc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr9	117690957	117716906	25950	*	117599109	117766130	ww-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr9	130805605	130810435	4831	*	130764411	130829626	cc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	70	141	49.65
BLM/RECQL5	chr9	132767135	132769316	2182	*	132743973	132865670	ww-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr10	31949142	31958231	9090	*	31880026	31994093	ww-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr10	130087853	130092168	4316	*	129984049	130119267	ww-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr11	35218844	35233148	14305	*	33278756	35392584	wc-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr12	15300206	15308030	7825	*	15251337	15435137	cc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr12	23770754	23776628	5875	*	23725501	23799634	ww-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr12	102373589	102373808	220	*	102359164	102391664	wc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	109562312	109563560	1249	*	109520513	109602052	wc-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr14	78380534	78380588	55	*	78336040	78391541	wc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	72626343	72626986	644	*	72609631	72680370	ww-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	84	141	59.57
BLM/RECQL5	chr15	74060866	74071033	10168	*	74050347	74114265	wc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	85	141	60.28
BLM/RECQL5	chr16	2552506	2588444	35939	*	2454239	2759194	cc-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr16	2851895	2868137	16243	*	2825178	2911740	wc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	4	141	2.84
BLM/RECQL5	chr16	21511702	21513246	1545	*	21327194	21528034	ww-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	53	141	37.59
BLM/RECQL5	chr16	21531964	21532116	153	*	21527592	21583543	wc-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	53	141	37.59
BLM/RECQL5	chr16	22547589	22550978	3390	*	22305685	22589873	cc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	50	141	35.46
BLM/RECQL5	chr17	41233258	41241081	7824	*	41191742	41270308	ww-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr18	68152896	68154025	1130	*	68101378	68179229	wc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr19	9045125	9047909	2785	*	9012763	9057519	ww-cc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr19	16635841	16653340	17500	*	16615607	16795554	cc-ww	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr22	23284500	23285882	1383	*	23267846	23322900	ww-wc	blm-recq5-2-single-f8-r6-c1_S183_.trimmed.mdup.bam.RData	61	141	43.26
BLM/RECQL5	chr1	206632678	206632851	174	*	206613260	206688230	ww-cc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr2	194245613	194250923	5311	*	194146470	194280234	cc-ww	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr3	22270221	22301602	31382	*	22191217	22360300	ww-cc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr3	98178156	98183007	4852	*	98166918	98287390	cc-ww	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr6	404323	404457	135	*	365250	429325	wc-cc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr7	1961328	1969955	8628	*	1916174	1983759	cc-ww	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr7	70026078	70026314	237	*	70015398	70040263	ww-wc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	23	141	16.31
BLM/RECQL5	chr7	70480730	70480946	217	*	70475623	70491251	wc-cc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	20	141	14.18
BLM/RECQL5	chr7	132936376	132943292	6917	*	132907427	133007079	cc-ww	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr8	794532	807809	13278	*	782748	819125	wc-cc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr8	7105259	7107267	2009	*	7095220	7365770	cc-wc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	8	141	5.67
BLM/RECQL5	chr8	7889714	7920401	30688	*	7790189	8289039	wc-cc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	7	141	4.96
BLM/RECQL5	chr9	130804591	130811393	6803	*	130726952	130903366	ww-cc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	70	141	49.65
BLM/RECQL5	chr13	25337935	25339101	1167	*	25222094	25376090	cc-ww	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	72630439	72652569	22131	*	72619173	72673148	cc-wc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	84	141	59.57
BLM/RECQL5	chr15	74065146	74065701	556	*	74058685	74111430	wc-cc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	85	141	60.28
BLM/RECQL5	chr16	21556367	21566395	10029	*	21536443	21570416	cc-ww	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	53	141	37.59
BLM/RECQL5	chr16	22407463	22410778	3316	*	22377891	22437248	ww-cc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	50	141	35.46
BLM/RECQL5	chr21	26558604	26560038	1435	*	26457268	26649981	cc-ww	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr22	23285418	23292029	6612	*	23219007	23371568	cc-ww	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	61	141	43.26
BLM/RECQL5	chrX	103517273	103740063	222791	*	103498851	104083816	cc-wc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	14	141	9.93
BLM/RECQL5	chrX	104049456	104345122	295667	*	103954246	104363054	wc-cc	blm-recq5-2-single-f8-r6-c2_S184_.trimmed.mdup.bam.RData	16	141	11.35
BLM/RECQL5	chr1	179091882	179106533	14652	*	178996087	179175790	ww-cc	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr5	88713507	88722130	8624	*	88624699	88798128	cc-ww	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr6	692414	810320	117907	*	316364	844997	wc-cc	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr8	99834131	99839852	5722	*	99812042	99860498	wc-ww	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr9	130805876	130809594	3719	*	130704032	130916081	cc-ww	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	70	141	49.65
BLM/RECQL5	chr15	72630033	72671923	41891	*	72625051	72699755	cc-wc	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	84	141	59.57
BLM/RECQL5	chr15	74087706	74107480	19775	*	74057968	74119329	wc-cc	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	85	141	60.28
BLM/RECQL5	chr16	21527270	21529552	2283	*	21515985	21557143	cc-ww	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	53	141	37.59
BLM/RECQL5	chr16	22674528	22677867	3340	*	22664546	22683458	ww-cc	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	50	141	35.46
BLM/RECQL5	chr18	7597486	7607265	9780	*	7524383	7682806	ww-cc	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr22	23288301	23294259	5959	*	23179443	23405611	ww-cc	blm-recq5-2-single-f8-r7-c2_S191_.trimmed.mdup.bam.RData	61	141	43.26
